id_yelp,nombre_negocio,alias,rating,reseñas,precio,categorias,direccion,ciudad,estado,codigo_postal,pais,telefono,telefono_display,esta_cerrado,url_yelp,image_url,distancia
VTvA123KB4mH9etLGvEYlA,Oliver’s,oliver-s-chicago,4.6,91,No especificado,"Seafood, Burgers, Cocktail Bars","1639 S Wabash Ave, Chicago, IL 60616",Chicago,IL,60616,US,+12133203100,(213) 320-3100,False,https://www.yelp.com/biz/oliver-s-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,https://s3-media0.fl.yelpcdn.com/bphoto/DTg-jmTx5NDz9oS-dmIR2g/o.jpg,6730.659699529403
sJOPkTGLi53eB46ykvDeRg,Farm Bar - Lakeview,farm-bar-lakeview-chicago,4.2,542,$$,"Bars, New American, Beer, Wine & Spirits","1300 W Wellington Ave, Chicago, IL 60657",Chicago,IL,60657,US,+17732812599,(773) 281-2599,False,https://www.yelp.com/biz/farm-bar-lakeview-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,https://s3-media0.fl.yelpcdn.com/bphoto/7llaReubpG36PeD2v_llSQ/o.jpg,3715.9040794570924
ziIfrqtyupmeNlPAOx6jTw,Quartino Ristorante,quartino-ristorante-chicago,4.2,6092,$$,"Italian, Wine Bars","626 N State St, Chicago, IL 60654",Chicago,IL,60654,US,+13126985000,(312) 698-5000,False,https://www.yelp.com/biz/quartino-ristorante-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,https://s3-media0.fl.yelpcdn.com/bphoto/sXuF8TAb3WlRV_hE3iMkRg/o.jpg,4292.974325195948
URjuAY-Nv-133vzQMe77tg,Birdman Ramen,birdman-ramen-chicago,4.3,75,$$,Ramen,"212 E Ohio St, Chicago, IL 60654",Chicago,IL,60654,US,+13125794459,(312) 579-4459,False,https://www.yelp.com/biz/birdman-ramen-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,https://s3-media0.fl.yelpcdn.com/bphoto/vL2TRgyDQ3kutcDExn2o8A/o.jpg,4812.890838007259
32t_t04aDAMRkhNksU0xsg,Charlie Martin's,charlie-martins-chicago,4.8,46,No especificado,Supper Clubs,"736 N Clark St, Chicago, IL 60654",Chicago,IL,60654,US,+13129293174,(312) 929-3174,False,https://www.yelp.com/biz/charlie-martins-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,https://s3-media0.fl.yelpcdn.com/bphoto/-2piz52WtE2Am94jxNO_RA/o.jpg,3969.1357162408804
aLdHP31HE8NpCxw-Xm2jhQ,Manchamanteles Restaurant,manchamanteles-restaurant-chicago-3,4.5,115,$$,"Mexican, Desserts, Breakfast & Brunch","2009 N Western Ave, Chicago, IL 60647",Chicago,IL,60647,US,+17737998148,(773) 799-8148,False,https://www.yelp.com/biz/manchamanteles-restaurant-chicago-3?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,https://s3-media0.fl.yelpcdn.com/bphoto/2r2BH-l-U6g2BNiMUlvBgA/o.jpg,1604.8206391677475
_O2_9HL-pnb3ZvOOfjRDuA,Shinhwa Korean Steakhouse,shinhwa-korean-steakhouse-chicago-3,4.3,107,$$$,Korean,"2407 S Wentworth Ave, Chicago, IL 60616",Chicago,IL,60616,US,+13122919034,(312) 291-9034,False,https://www.yelp.com/biz/shinhwa-korean-steakhouse-chicago-3?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,https://s3-media0.fl.yelpcdn.com/bphoto/9g_EO1kihdh9-25jKOfFUA/o.jpg,7330.6765580657
YghqKXYrA7mvQkkrhMYSHw,Chubby Cattle,chubby-cattle-chicago-10,4.5,313,$$$$,"Barbeque, Japanese, Steakhouses","2162 S Archer, Chicago, IL 60616",Chicago,IL,60616,US,+17734519398,(773) 451-9398,False,https://www.yelp.com/biz/chubby-cattle-chicago-10?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,https://s3-media0.fl.yelpcdn.com/bphoto/DGwBECAXhZFq41iPtSmSmw/o.jpg,6776.854816122704
b04EoiyFImaaSL7tqv3L3Q,Milly’s Pizza In The Pan,milly-s-pizza-in-the-pan-chicago,4.6,170,$$,Pizza,"925 N Ashland Ave, Chicago, IL 60622",Chicago,IL,60622,US,+12246564732,(224) 656-4732,False,https://www.yelp.com/biz/milly-s-pizza-in-the-pan-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,https://s3-media0.fl.yelpcdn.com/bphoto/i_unzse0FIjdaEAgrha-Ug/o.jpg,1146.0396228395389
PH2qRMJ2s4oqI1-9wlu2jw,Rose Mary,rose-mary-chicago-2,4.3,819,$$$$,"Italian, Modern European, Cocktail Bars","932 W Fulton Market, Chicago, IL 60607",Chicago,IL,60607,US,+18722603921,(872) 260-3921,False,https://www.yelp.com/biz/rose-mary-chicago-2?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,https://s3-media0.fl.yelpcdn.com/bphoto/1ohj2UxPl0rRVk_uUK1T-w/o.jpg,2993.276511848011
D3tJ-N85kZddAwetQHTpkQ,Dell Rooster - Chicago,dell-rooster-chicago-chicago,4.8,162,$$,"Latin American, Breakfast & Brunch, Sandwiches","1825 W Chicago Ave, Chicago, IL 60622",Chicago,IL,60622,US,+13125263109,(312) 526-3109,False,https://www.yelp.com/biz/dell-rooster-chicago-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,https://s3-media0.fl.yelpcdn.com/bphoto/QE9BQDVzPITpr5gly1QVKQ/o.jpg,1120.4669230364489
r9zeenSk7DLkv3MwHbfkng,Menya Goku By Ramen Wasabi,menya-goku-by-ramen-wasabi-chicago,4.7,138,$$,Ramen,"2207 W Montrose Ave, Chicago, IL 60618",Chicago,IL,60618,US,+17739426701,(773) 942-6701,False,https://www.yelp.com/biz/menya-goku-by-ramen-wasabi-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,https://s3-media0.fl.yelpcdn.com/bphoto/YUSehQQXGODCGSQp1ssNxw/o.jpg,6246.778204036729
OLLCYpaF_cWzrZ-Hd7FYMQ,Lardon,lardon-chicago,4.3,140,$$,"Cafes, Sandwiches, Wine Bars","2200 N California Ave, Chicago, IL 60647",Chicago,IL,60647,US,+17736974444,(773) 697-4444,False,https://www.yelp.com/biz/lardon-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,https://s3-media0.fl.yelpcdn.com/bphoto/qsajRXM_i7cOo-EPi0t2ig/o.jpg,2468.223051104041
8kzFBxGtAiOARf-4dnjOCA,Bar Sotto,bar-sotto-chicago-2,4.6,17,No especificado,"Beer Bar, Italian, Cocktail Bars","71 W Monroe St, Lower Level, Chicago, IL 60603",Chicago,IL,60603,US,+13123327475,(312) 332-7475,False,https://www.yelp.com/biz/bar-sotto-chicago-2?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,https://s3-media0.fl.yelpcdn.com/bphoto/YnO4eVDQAriPw6LCdNZybA/o.jpg,4817.769202411339
PtqCsmnOow_ByOkj38eB8w,The Evie,the-evie-chicago,4.5,277,$$$,"American, Sushi Bars, Steakhouses","537 N Michigan Ave, Chicago, IL 60611",Chicago,IL,60611,US,+13127013300,(312) 701-3300,False,https://www.yelp.com/biz/the-evie-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,https://s3-media0.fl.yelpcdn.com/bphoto/1oVK9OyL-q4bf4ktvipQhg/o.jpg,4686.022603380091
kUpqpEqkBjZguS1uA6NQYA,En Hakkore 2.0,en-hakkore-2-0-chicago-15,4.6,609,$$,"Asian Fusion, Poke, Sushi Bars","1467 N Milwaukee Ave, Chicago, IL 60622",Chicago,IL,60622,US,+17732785959,(773) 278-5959,False,https://www.yelp.com/biz/en-hakkore-2-0-chicago-15?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,https://s3-media0.fl.yelpcdn.com/bphoto/QO3A1d-5GkMHMIknJYml0A/o.jpg,461.0991041813343
asY7B6x7ZdTivOq4sElZQg,Hoyt's Chicago,hoyts-chicago-chicago-3,4.5,4,No especificado,"American, Beer, Wine & Spirits, Cocktail Bars","71 E Wacker Dr, Chicago, IL 60601",Chicago,IL,60601,US,+13123469870,(312) 346-9870,False,https://www.yelp.com/biz/hoyts-chicago-chicago-3?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,https://s3-media0.fl.yelpcdn.com/bphoto/WeGEwCN6n1QTBenxBPMzKQ/o.jpg,4743.629336655919
KML-ctMyeT9OkmEO_zjQmw,Bazaar Meat,bazaar-meat-by-josé-andrés-chicago-2,4.3,211,$$$$,Steakhouses,"120 N Wacker Dr, Chicago, IL 60606",Chicago,IL,60606,US,+13128206601,(312) 820-6601,False,https://www.yelp.com/biz/bazaar-meat-by-jos%C3%A9-andr%C3%A9s-chicago-2?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,https://s3-media0.fl.yelpcdn.com/bphoto/uar1D2TK36TgRE_vYh8fng/o.jpg,4102.904355999825
hRoJc3vnia5CXXBTXL5Jtg,Omakase Shoji,omakase-shoji-chicago,4.9,39,No especificado,"Japanese, Bars","1641 W Chicago Ave, Chicago, IL 60622",Chicago,IL,60622,US,,,False,https://www.yelp.com/biz/omakase-shoji-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,https://s3-media0.fl.yelpcdn.com/bphoto/7CnE1y7VwiHwyyZOIDb3Wg/o.jpg,1276.1003878145232
uGrvtr88xUMU7RrKfXvCGg,jeong,jeong-chicago,4.6,217,$$$$,"Korean, New American","1460 W Chicago Ave, Chicago, IL 60642",Chicago,IL,60642,US,+13128775016,(312) 877-5016,False,https://www.yelp.com/biz/jeong-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,https://s3-media0.fl.yelpcdn.com/bphoto/Ry2XjwfKXcoJjSriWgPoAA/o.jpg,1461.6970542748966
iiY5lZTcUqgxfU2It8pyUQ,Il Girasole Trattoria,il-girasole-trattoria-chicago,4.6,60,No especificado,"Desserts, Italian, Soup","2700 N Western Ave, Chicago, IL 60647",Chicago,IL,60647,US,+18723152928,(872) 315-2928,False,https://www.yelp.com/biz/il-girasole-trattoria-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,https://s3-media0.fl.yelpcdn.com/bphoto/UDpRGZ5lW0LGdpCw8kauJA/o.jpg,2931.815330468413
dNahrgb_2WkgA4ZhONEHuA,Botanero,botanero-chicago,4.3,23,No especificado,"Mexican, Lounges, Cocktail Bars","1413 N Ashland Ave, Chicago, IL 60622",Chicago,IL,60622,US,+17737703605,(773) 770-3605,False,https://www.yelp.com/biz/botanero-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,https://s3-media0.fl.yelpcdn.com/bphoto/Trir9dR9HW0bqyOZq4lJow/o.jpg,900.7253382161806
etdDXmh2FnRgOgCRge5MAQ,Ocean Grill & Bar,ocean-grill-and-bar-chicago,4.3,164,$$,Vietnamese,"1826 S Canal St, Chicago, IL 60616",Chicago,IL,60616,US,+13122261826,(312) 226-1826,False,https://www.yelp.com/biz/ocean-grill-and-bar-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,https://s3-media0.fl.yelpcdn.com/bphoto/Lx-UsyOvxZmowRkouv13aA/o.jpg,6264.3480803848615
OOE9Bhk18RPZIL3O1OqH8g,Qiao Lin Hotpot - Chicago Downtown,qiao-lin-hotpot-chicago-downtown-chicago,4.6,168,$$$,"Hot Pot, Chinese","210 E Illinois St, Chicago, IL 60611",Chicago,IL,60611,US,+13122852166,(312) 285-2166,False,https://www.yelp.com/biz/qiao-lin-hotpot-chicago-downtown-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,https://s3-media0.fl.yelpcdn.com/bphoto/v_RfRzxLf5L6bcOe91f_qg/o.jpg,4851.69019791708
LnVv3v3uYa7g9MzqzII6tA,Provare,provare-chicago,4.3,442,$$$,"Cajun/Creole, Italian, Cocktail Bars","1523 W Chicago Ave, Chicago, IL 60642",Chicago,IL,60642,US,+13129880943,(312) 988-0943,False,https://www.yelp.com/biz/provare-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,https://s3-media0.fl.yelpcdn.com/bphoto/vHz0WPg-k66oJu1xsSAHtg/o.jpg,1414.8113723442366
sWYRaPCYHrTxsZPLWmzkzQ,Scofflaw,scofflaw-chicago,4.3,865,$$$,"New American, Cocktail Bars","3201 W Armitage Ave, Chicago, IL 60647",Chicago,IL,60647,US,+17732529700,(773) 252-9700,False,https://www.yelp.com/biz/scofflaw-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,https://s3-media0.fl.yelpcdn.com/bphoto/0puz-l7yNvCXlA3ZdU24kg/o.jpg,2780.9067156385513
0B0drAinOYAUbNA1soK6zA,Copper Club,copper-club-chicago,4.3,26,No especificado,"Brasseries, Breakfast & Brunch","70 W Madison St, Chicago, IL 60602",Chicago,IL,60602,US,+13122651867,(312) 265-1867,False,https://www.yelp.com/biz/copper-club-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,https://s3-media0.fl.yelpcdn.com/bphoto/UiTH8QFxNlpm1tWr5u4W4w/o.jpg,4697.48219476882
fgvHPmFQW-nSdhj8iBAgwQ,The Lanzaga,the-lanzaga-chicago,4.8,65,$$,"Latin American, Breakfast & Brunch","3736 North Broadway, Chicago, IL 60613",Chicago,IL,60613,US,+17732003303,(773) 200-3303,False,https://www.yelp.com/biz/the-lanzaga-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,https://s3-media0.fl.yelpcdn.com/bphoto/vlpeyGMKhZyenmPRMzejMw/o.jpg,5523.149114838467
TODU-IzDLN3EdiHhQUQHvg,The Soul Food Lounge,the-soul-food-lounge-chicago,4.6,369,$$$,"Soul Food, Comfort Food","3804 W 16th St, Chicago, IL 60623",Chicago,IL,60623,US,+17737990620,(773) 799-0620,False,https://www.yelp.com/biz/the-soul-food-lounge-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,https://s3-media0.fl.yelpcdn.com/bphoto/aOsAIk2-YeczXyUzAfL3IA/o.jpg,6240.137224988925
cyqK8gatPIaOYNvwq4yprA,Olio e Più,olio-e-più-chicago-2,4.4,575,$$$,Italian,"445 N Dearborn St, Chicago, IL 60654",Chicago,IL,60654,US,+13123633335,(312) 363-3335,False,https://www.yelp.com/biz/olio-e-pi%C3%B9-chicago-2?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,https://s3-media0.fl.yelpcdn.com/bphoto/R48tM6hZcm2poWzi29Y4JQ/o.jpg,4321.836371703315
eTDiXThHbw1FYNSGoeGB-Q,Cumin - Lakeview,cumin-lakeview-chicago,4.6,33,No especificado,"Indian, Himalayan/Nepalese","1039 W Belmont Ave, Chicago, IL 60657",Chicago,IL,60657,US,+17736879024,(773) 687-9024,False,https://www.yelp.com/biz/cumin-lakeview-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,https://s3-media0.fl.yelpcdn.com/bphoto/krppYAga5bA2HmJRPc-K3Q/o.jpg,4240.141433416346
ufxKkcPhjlF4x2C1Or8ckA,Lowcountry Lakeview,lowcountry-lakeview-chicago,4.4,725,$$$,"Cajun/Creole, Seafood, Desserts","3343 N Clark St, Chicago, IL 60657",Chicago,IL,60657,US,+13128666161,(312) 866-6161,False,https://www.yelp.com/biz/lowcountry-lakeview-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,https://s3-media0.fl.yelpcdn.com/bphoto/s6LsNk8sE-XFzJVGdqepNg/o.jpg,4667.254124363335
IqJKz6-IBIbcfUcotMXO8Q,Cafe Istanbul,cafe-istanbul-chicago-4,4.5,359,$$,"Turkish, Mediterranean","2014 W Division St, Chicago, IL 60622",Chicago,IL,60622,US,+17736619487,(773) 661-9487,False,https://www.yelp.com/biz/cafe-istanbul-chicago-4?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,https://s3-media0.fl.yelpcdn.com/bphoto/p9ItsZSsPz7hILRYWkteZQ/o.jpg,196.30508907176466
NMhq1mBTxwmvxzmUB9BbrA,Taste of Japan,taste-of-japan-chicago,4.7,20,No especificado,"Sushi Bars, Japanese Curry, Ramen","201 N Wells St, Chicago, IL 60606",Chicago,IL,60606,US,+13125889818,(312) 588-9818,False,https://www.yelp.com/biz/taste-of-japan-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,https://s3-media0.fl.yelpcdn.com/bphoto/uVZTPYgRKDDk0oLnQqbqzw/o.jpg,4228.748153755794
0Zu5S3zJvLC1Ve7kGAttDQ,Bárbaro Taquería,bárbaro-taquería-chicago,4.5,205,$$,"Mexican, Cocktail Bars","2525 W North Ave, Chicago, IL 60647",Chicago,IL,60647,US,+17736978913,(773) 697-8913,False,https://www.yelp.com/biz/b%C3%A1rbaro-taquer%C3%ADa-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,https://s3-media0.fl.yelpcdn.com/bphoto/00W6gWPyILBBvIfVO_QnIA/o.jpg,1197.9416620227983
8wARj6QqmnSkUqLwoBCn7w,Gibsons Italia,gibsons-italia-chicago-2,4.3,1043,$$$,"Steakhouses, Italian, Seafood","233 N Canal St, Chicago, IL 60606",Chicago,IL,60606,US,+13124141100,(312) 414-1100,False,https://www.yelp.com/biz/gibsons-italia-chicago-2?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,https://s3-media0.fl.yelpcdn.com/bphoto/VF-gbJjGBkBYsBcc85i0Bg/o.jpg,3779.107922996089
yHp_qrNBnx6CmoN3RkdDLw,Mano A Mano,mano-a-mano-chicago-2,4.2,61,No especificado,"Coffee & Tea, Italian, Wine Bars","2534 N Milwaukee Ave, Chicago, IL 60647",Chicago,IL,60647,US,,,False,https://www.yelp.com/biz/mano-a-mano-chicago-2?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,https://s3-media0.fl.yelpcdn.com/bphoto/6zbF81ecWABT7-PNrfq_9g/o.jpg,3313.263840717102
Yc_VAHPXcl_h2CeEr_XfkQ,Bolivar & Lincoln Venezuelan Cafe,bolivar-and-lincoln-venezuelan-cafe-chicago,4.8,271,No especificado,"Cafes, Venezuelan","3349 N Sheffield Ave, Chicago, IL 60657",Chicago,IL,60657,US,+13129981735,(312) 998-1735,False,https://www.yelp.com/biz/bolivar-and-lincoln-venezuelan-cafe-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,https://s3-media0.fl.yelpcdn.com/bphoto/507UhGiCX5NJoEgDb8N5Lg/o.jpg,4654.839678691749
aYZRtERMrFsmTIWXkl9bhw,Acerra Italian Kitchen & Bar,acerra-italian-kitchen-and-bar-chicago,4.1,12,No especificado,"Italian, Bars","2101 W North Ave, Chicago, IL 60622",Chicago,IL,60622,US,,,False,https://www.yelp.com/biz/acerra-italian-kitchen-and-bar-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,https://s3-media0.fl.yelpcdn.com/bphoto/qhI1yN3rQLsc17t89mABjg/o.jpg,596.5471270790792
TC8tG6To87DUzC365njvXw,River Roast,river-roast-chicago-3,4.0,1370,$$$,"American, Cocktail Bars, Venues & Event Spaces","315 N La Salle Dr, Chicago, IL 60654",Chicago,IL,60654,US,+13128220100,(312) 822-0100,False,https://www.yelp.com/biz/river-roast-chicago-3?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,https://s3-media0.fl.yelpcdn.com/bphoto/hGkhJkn2cl-NUM6DGc5OrA/o.jpg,4226.172502045457
XOLX_XVqY776i6PyIHp_6Q,The Warbler,the-warbler-chicago-2,4.4,556,$$,"Pasta Shops, Chicken Wings, Sandwiches","4535 N Lincoln Ave, Chicago, IL 60625",Chicago,IL,60625,US,+17736810950,(773) 681-0950,False,https://www.yelp.com/biz/the-warbler-chicago-2?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,https://s3-media0.fl.yelpcdn.com/bphoto/D35-x6bzj6EA6h0iA0FoOA/o.jpg,6587.819115668011
VIV1fLOzjtzBeQwJBPIN2w,Lone Owl Pub,lone-owl-pub-chicago,4.3,50,No especificado,"Cocktail Bars, Lounges, Burgers","1547 N Milwaukee Ave, Chicago, IL 60622",Chicago,IL,60622,US,+17737720990,(773) 772-0990,False,https://www.yelp.com/biz/lone-owl-pub-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,https://s3-media0.fl.yelpcdn.com/bphoto/q6rizOu3gKjYd2wCL7G3Sg/o.jpg,520.1401482514212
5rm_mYQmcqTzLqGeCme8bg,Tala House,tala-house-chicago,4.7,81,No especificado,"American, New American, Seafood","5022 N Clark St, Chicago, IL 60640",Chicago,IL,60640,US,+17737399414,(773) 739-9414,False,https://www.yelp.com/biz/tala-house-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,https://s3-media0.fl.yelpcdn.com/bphoto/gB2jkVdZx7UkrcVpmBT_mA/o.jpg,7593.6079173127555
fDpryalBDQhHoll8UKRaXw,Way Out,way-out-chicago,4.6,36,No especificado,"Chicken Wings, Cocktail Bars","3213 W Armitage Ave, Chicago, IL 60617",Chicago,IL,60617,US,+17737998750,(773) 799-8750,False,https://www.yelp.com/biz/way-out-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,https://s3-media0.fl.yelpcdn.com/bphoto/JKDQKi62K2cc3Pow6Ii70w/o.jpg,2808.874290683997
_Cfa97PQmir4cBddanCkbQ,La Serre,la-serre-chicago,4.2,137,$$$$,"French, Mediterranean","307 N Green St, Chicago, IL 60607",Chicago,IL,60607,US,+13125001128,(312) 500-1128,False,https://www.yelp.com/biz/la-serre-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,https://s3-media0.fl.yelpcdn.com/bphoto/xZW_7yCMo7jDEakiMRtUsA/o.jpg,3156.4613991992082
LYppbvgJlBG0SqjSKFiFGg,Sapori Trattoria,sapori-trattoria-chicago,4.4,3011,$$$,"Italian, Desserts, Cocktail Bars","2701 N Halsted St, Chicago, IL 60614",Chicago,IL,60614,US,+17738329999,(773) 832-9999,False,https://www.yelp.com/biz/sapori-trattoria-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,https://s3-media0.fl.yelpcdn.com/bphoto/AicJhqa0W6ZPgP41Rz6WNw/o.jpg,3800.1509743364372
